serialno,rac1p,lanp,anc1p
2023GQ0012812,9,1200.0,210
2023GQ0012817,2,0.0,902
2023GQ0012818,1,0.0,50
2023GQ0012850,1,0.0,999
2023GQ0012884,8,1200.0,210
2023GQ0012898,2,0.0,902
2023GQ0012905,1,0.0,999
2023GQ0012918,1,0.0,999
2023GQ0012935,8,1200.0,210
2023GQ0012962,9,1200.0,213
2023GQ0012963,8,0.0,290
2023GQ0012977,8,0.0,939
2023GQ0012999,9,1200.0,210
2023GQ0013022,1,0.0,210
2023GQ0013040,9,1200.0,218
2023GQ0013044,2,0.0,902
2023GQ0013046,9,0.0,210
2023GQ0013055,5,0.0,290
2023GQ0013067,1,1200.0,999
2023GQ0013078,2,0.0,999
2023GQ0013093,1,0.0,999
2023GQ0013105,1,0.0,924
2023GQ0013131,1,0.0,999
2023GQ0013140,1,0.0,50
2023GQ0013171,2,0.0,902
2023GQ0013174,9,1200.0,290
2023GQ0013218,1,0.0,999
2023GQ0013226,8,1200.0,211
2023GQ0013234,2,0.0,999
2023GQ0013295,6,1730.0,615
2023GQ0013318,9,1200.0,290
2023GQ0013354,9,1200.0,213
2023GQ0013380,1,0.0,999
2023GQ0013395,2,0.0,902
2023GQ0013396,1,2560.0,999
2023GQ0013406,9,0.0,210
2023GQ0013411,1,0.0,32
2023GQ0013420,2,0.0,902
2023GQ0013421,1,0.0,51
2023GQ0013427,1,0.0,999
2023GQ0013438,9,1200.0,290
2023GQ0013446,2,0.0,903
2023GQ0013458,1,0.0,50
2023GQ0013464,2,0.0,902
2023GQ0013500,1,0.0,32
2023GQ0013501,1,0.0,999
2023GQ0013504,1,0.0,924
2023GQ0013534,1,0.0,32
2023GQ0013549,2,0.0,902
2023GQ0013557,1,0.0,22
2023GQ0013576,1,0.0,32
2023GQ0013583,1,0.0,999
2023GQ0013593,6,1350.0,615
2023GQ0013606,5,0.0,920
2023GQ0013622,1,0.0,999
2023GQ0013655,1,0.0,32
2023GQ0013669,9,0.0,88
2023GQ0013687,1,0.0,3
2023GQ0013693,2,0.0,553
2023GQ0013699,2,0.0,902
2023GQ0013703,9,1200.0,210
2023GQ0013737,1,0.0,999
2023GQ0013745,1,1200.0,999
2023GQ0013754,9,1200.0,210
2023GQ0013791,2,0.0,999
2023GQ0013803,9,0.0,290
2023GQ0013832,9,1200.0,210
2023GQ0013834,2,0.0,999
2023GQ0013931,2,0.0,902
2023GQ0013932,2,0.0,902
2023GQ0013941,1,0.0,32
2023GQ0013960,1,0.0,32
2023GQ0013982,2,0.0,999
2023GQ0013990,9,0.0,210
2023GQ0014048,1,0.0,999
2023GQ0014051,1,0.0,148
2023GQ0014061,6,1350.0,615
2023GQ0014082,1,0.0,84
2023GQ0014085,9,0.0,290
2023GQ0014090,2,1170.0,902
2023GQ0014115,9,0.0,902
2023GQ0014145,1,0.0,939
2023GQ0014154,1,1200.0,999
2023GQ0014204,1,0.0,999
2023GQ0014206,2,0.0,902
2023GQ0014207,8,1200.0,210
2023GQ0014237,2,1200.0,336
2023GQ0014253,1,0.0,999
2023GQ0014284,9,1200.0,210
2023GQ0014293,1,0.0,924
2023GQ0014294,9,0.0,210
2023GQ0014298,2,0.0,999
2023GQ0014312,1,0.0,939
2023GQ0014317,1,0.0,32
2023GQ0014343,1,0.0,924
2023GQ0014354,9,1200.0,211
2023GQ0014356,9,0.0,210
2023GQ0014372,9,0.0,920
2023GQ0014385,1,0.0,999
2023GQ0014410,8,1200.0,211
2023GQ0014414,1,0.0,32
2023GQ0014439,1,0.0,924
2023GQ0014448,1,0.0,210
2023GQ0014465,2,1200.0,902
2023GQ0014489,1,1200.0,999
2023GQ0014495,1,0.0,999
2023GQ0014536,9,0.0,210
2023GQ0014548,1,1200.0,210
2023GQ0014551,1,1200.0,999
2023GQ0014584,2,0.0,902
2023GQ0014588,1,1200.0,999
2023GQ0014593,9,0.0,210
2023GQ0014640,1,0.0,68
2023GQ0014662,1,0.0,924
2023GQ0014672,1,0.0,88
2023GQ0014679,1,0.0,32
2023GQ0014687,1,0.0,32
2023GQ0014704,1,0.0,22
2023GQ0014711,2,0.0,308
2023GQ0014713,1,0.0,999
2023GQ0014717,2,4500.0,902
2023GQ0014742,9,0.0,290
2023GQ0014764,1,0.0,999
2023GQ0014769,9,0.0,210
2023GQ0014779,1,0.0,51
2023GQ0014803,9,0.0,615
2023GQ0014807,1,0.0,50
2023GQ0014810,1,0.0,999
2023GQ0014813,9,1200.0,999
2023GQ0014826,1,0.0,999
2023GQ0014827,1,0.0,21
2023GQ0014858,9,0.0,210
2023GQ0014907,1,0.0,999
2023GQ0015033,1,0.0,999
2023GQ0015076,8,1200.0,999
2023GQ0015100,8,1200.0,999
2023GQ0015136,9,1200.0,210
2023GQ0015144,6,0.0,750
2023GQ0015153,9,0.0,210
2023GQ0015158,1,0.0,924
2023GQ0015160,1,1200.0,50
2023GQ0015161,1,0.0,999
2023GQ0015165,9,0.0,50
2023GQ0015211,1,0.0,50
2023GQ0015214,8,1200.0,290
2023GQ0015215,2,0.0,902
2023GQ0015228,2,0.0,902
2023GQ0015240,1,0.0,999
2023GQ0015272,2,0.0,902
2023GQ0015293,9,0.0,210
2023GQ0015333,2,0.0,599
2023GQ0015341,1,0.0,22
2023GQ0015355,9,1200.0,290
2023GQ0015440,1,0.0,999
2023GQ0015452,2,0.0,902
2023GQ0015490,9,1200.0,218
2023GQ0015491,1,0.0,26
2023GQ0015505,9,1200.0,999
2023GQ0015523,2,0.0,902
2023GQ0015534,1,0.0,211
2023GQ0015556,2,0.0,999
2023GQ0015560,9,1200.0,210
2023GQ0015578,9,1200.0,290
2023GQ0015579,1,0.0,97
2023GQ0015589,9,1200.0,211
2023GQ0015614,1,0.0,50
2023GQ0015632,1,0.0,999
2023GQ0015643,1,0.0,999
2023GQ0015668,2,0.0,999
2023GQ0015671,1,0.0,22
2023GQ0015687,1,1200.0,210
2023GQ0015690,1,0.0,999
2023GQ0015708,2,0.0,999
2023GQ0015739,1,0.0,187
2023GQ0015755,1,0.0,88
2023GQ0015765,9,0.0,210
2023GQ0015771,9,1200.0,210
2023GQ0015782,2,0.0,902
2023GQ0015786,2,0.0,999
2023GQ0015788,1,0.0,142
2023GQ0015790,1,0.0,999
2023GQ0015847,9,0.0,920
2023GQ0015849,2,0.0,902
2023GQ0015857,1,0.0,996
2023GQ0015869,2,0.0,902
2023GQ0015888,9,1200.0,290
2023GQ0015898,1,0.0,211
2023GQ0015927,2,0.0,999
2023GQ0015929,8,1200.0,210
2023GQ0015950,2,0.0,996
2023GQ0015975,9,1200.0,291
2023GQ0015986,1,0.0,32
2023GQ0016007,2,0.0,902
2023GQ0016017,1,0.0,999
2023GQ0016019,8,1200.0,999
2023GQ0016029,1,0.0,939
2023GQ0016031,1,0.0,50
2023GQ0016034,9,1200.0,218
2023GQ0016048,1,0.0,50
2023GQ0016077,9,0.0,939
2023GQ0016079,2,0.0,902
2023GQ0016094,1,0.0,210
2023GQ0016118,1,0.0,917
2023GQ0016119,9,1200.0,210
2023GQ0016137,1,0.0,222
2023GQ0016182,6,2000.0,706
2023GQ0016208,1,0.0,999
2023GQ0016209,1,0.0,32
2023GQ0016213,9,1200.0,999
2023GQ0016216,1,0.0,434
2023GQ0016224,9,1200.0,239
2023GQ0016230,1,0.0,999
2023GQ0016236,2,0.0,903
2023GQ0016237,1,0.0,999
2023GQ0016238,2,0.0,999
2023GQ0016245,9,1200.0,261
2023GQ0016276,3,1200.0,219
2023GQ0016290,1,1200.0,999
2023GQ0016291,9,1200.0,210
2023GQ0016295,1,0.0,8
2023GQ0016298,1,0.0,32
2023GQ0016310,1,0.0,999
2023GQ0016320,3,1200.0,917
2023GQ0016329,1,0.0,999
2023GQ0016341,2,0.0,902
2023GQ0016342,1,0.0,32
2023GQ0016343,1,0.0,999
2023GQ0016347,3,1200.0,215
2023GQ0016356,9,0.0,290
2023GQ0016363,9,0.0,200
2023GQ0016368,2,0.0,902
2023GQ0016459,1,0.0,87
2023GQ0016469,9,1200.0,210
2023GQ0016485,9,1200.0,210
2023GQ0016490,2,0.0,902
2023GQ0016495,1,0.0,32
2023GQ0016499,6,0.0,720
2023GQ0016501,9,1200.0,210
2023GQ0016509,1,0.0,26
2023GQ0016514,2,0.0,902
2023GQ0016519,1,0.0,924
2023GQ0016598,9,0.0,210
2023GQ0016612,1,0.0,920
2023GQ0016638,9,1200.0,210
2023GQ0016639,1,0.0,999
2023GQ0016665,9,1200.0,218
2023GQ0016672,6,0.0,776
2023GQ0016681,1,0.0,999
2023GQ0016693,1,0.0,22
2023GQ0016694,2,0.0,999
2023GQ0016701,1,0.0,940
2023GQ0016702,9,1200.0,211
2023GQ0016717,1,0.0,50
2023GQ0016737,9,1200.0,210
2023GQ0016743,2,0.0,902
2023GQ0016792,2,0.0,902
2023GQ0016795,9,1200.0,210
2023GQ0016869,1,0.0,999
2023GQ0016898,1,0.0,999
2023GQ0016907,8,1200.0,210
2023GQ0016933,9,0.0,210
2023GQ0016966,8,1200.0,211
2023GQ0016997,1,0.0,999
2023GQ0017017,1,1200.0,999
2023GQ0017046,2,0.0,902
2023GQ0017048,1,0.0,924
2023GQ0017058,1,0.0,999
2023GQ0017091,6,2560.0,750
2023GQ0017099,8,0.0,211
2023GQ0017106,9,0.0,237
2023GQ0017135,2,0.0,902
2023GQ0017144,2,0.0,902
2023GQ0017155,1,0.0,50
2023GQ0017171,1,0.0,999
2023GQ0017172,9,0.0,939
2023GQ0017181,1,1200.0,210
2023GQ0017215,1,0.0,999
2023GQ0017230,9,1200.0,210
2023GQ0017233,1,0.0,210
2023GQ0017249,9,0.0,32
2023GQ0017254,6,0.0,706
2023GQ0017266,1,0.0,999
2023GQ0017271,9,0.0,210
2023GQ0017288,6,1970.0,706
2023GQ0017311,9,0.0,999
2023GQ0017315,9,1200.0,210
2023GQ0017318,1,0.0,50
2023GQ0017358,2,0.0,902
2023GQ0017396,2,0.0,902
2023GQ0017410,6,3600.0,795
2023GQ0017429,6,1440.0,615
2023GQ0017434,1,0.0,999
2023GQ0017500,1,0.0,32
2023GQ0017509,9,0.0,211
2023GQ0017519,1,0.0,924
2023GQ0017535,1,0.0,50
2023GQ0017540,9,1200.0,210
2023GQ0017551,2,0.0,999
2023GQ0017571,1,0.0,32
2023GQ0017589,2,0.0,902
2023GQ0017607,1,1200.0,999
2023GQ0017609,9,1200.0,210
2023GQ0017639,1,1200.0,211
2023GQ0017685,1,0.0,999
2023GQ0017689,1,0.0,88
2023GQ0017705,9,1200.0,290
2023GQ0017725,1,0.0,87
2023GQ0017726,9,1200.0,210
2023GQ0017731,9,0.0,32
2023GQ0017740,9,1200.0,210
2023GQ0017762,2,0.0,902
2023GQ0017779,1,0.0,924
2023GQ0017787,1,0.0,68
2023GQ0017815,1,0.0,999
2023GQ0017833,1,0.0,88
2023GQ0017891,2,0.0,902
2023GQ0017912,1,0.0,32
2023GQ0017916,2,0.0,902
2023GQ0017956,2,0.0,902
2023GQ0017960,1,0.0,999
2023GQ0017970,1,1200.0,210
2023GQ0017972,1,0.0,32
2023GQ0017974,2,0.0,902
2023GQ0017978,1,1200.0,999
2023GQ0018003,1,0.0,50
2023GQ0018010,2,0.0,996
2023GQ0018017,1,0.0,50
2023GQ0018039,2,0.0,902
2023GQ0018042,8,0.0,210
2023GQ0018114,9,1200.0,210
2023GQ0018121,1,0.0,999
2023GQ0018134,1,0.0,22
2023GQ0018180,2,4500.0,902
2023GQ0018212,1,0.0,50
2023GQ0018225,1,0.0,32
2023GQ0018251,1,0.0,999
2023GQ0018269,1,0.0,999
2023GQ0018273,8,1200.0,211
2023GQ0018310,1,0.0,999
2023GQ0018327,1,1200.0,939
2023GQ0018330,1,0.0,32
2023GQ0018332,9,0.0,917
2023GQ0018338,2,0.0,902
2023GQ0018357,1,0.0,32
2023GQ0018368,1,0.0,999
2023GQ0018369,2,0.0,999
2023GQ0018382,2,0.0,553
2023GQ0018450,1,0.0,32
2023GQ0018451,1,0.0,999
2023GQ0018471,1,0.0,20
2023GQ0018509,2,0.0,999
2023GQ0018514,1,0.0,924
2023GQ0018516,1,0.0,999
2023GQ0018525,2,0.0,902
2023GQ0018535,9,4500.0,902
2023GQ0018578,8,0.0,211
2023GQ0018605,9,1200.0,210
2023GQ0018611,7,0.0,999
2023GQ0018623,1,0.0,999
2023GQ0018638,9,0.0,290
2023GQ0018656,1,0.0,924
2023GQ0018662,1,0.0,999
2023GQ0018684,1,0.0,50
2023GQ0018715,9,1170.0,91
2023GQ0018734,2,0.0,902
2023GQ0018755,9,1200.0,210
2023GQ0018764,1,1200.0,211
2023GQ0018800,1,0.0,924
2023GQ0018821,2,0.0,939
2023GQ0018822,1,1200.0,999
2023GQ0018833,1,0.0,32
2023GQ0018835,1,0.0,88
2023GQ0018846,2,0.0,902
2023GQ0018858,1,0.0,434
2023GQ0018861,1,0.0,142
2023GQ0018871,2,0.0,902
2023GQ0018918,1,1200.0,999
2023GQ0018924,8,1200.0,291
2023GQ0018934,1,1200.0,50
2023GQ0018978,9,1200.0,210
2023GQ0018992,1,0.0,50
2023GQ0018997,6,2575.0,750
2023GQ0018999,1,0.0,999
2023GQ0019020,2,0.0,999
2023GQ0019037,9,0.0,210
2023GQ0019041,1,0.0,924
2023GQ0019053,9,0.0,211
2023GQ0019067,6,1730.0,615
2023GQ0019068,3,0.0,920
2023GQ0019080,9,0.0,720
2023GQ0019085,2,0.0,902
2023GQ0019089,1,0.0,999
2023GQ0019093,1,0.0,999
2023GQ0019095,1,0.0,32
2023GQ0019098,1,0.0,88
2023GQ0019106,1,0.0,22
2023GQ0019107,2,0.0,902
2023GQ0019114,8,0.0,218
2023GQ0019125,9,1200.0,210
2023GQ0019155,6,2050.0,706
2023GQ0019158,6,1350.0,615
2023GQ0019162,9,1200.0,902
2023GQ0019185,1,1200.0,211
2023GQ0019211,1,0.0,999
2023GQ0019233,2,0.0,902
2023GQ0019238,1,0.0,999
2023GQ0019267,2,0.0,903
2023GQ0019268,1,0.0,21
2023GQ0019290,1,1270.0,190
2023GQ0019310,1,0.0,999
2023GQ0019360,1,0.0,920
2023GQ0019363,2,0.0,999
2023GQ0019376,8,1200.0,210
2023GQ0019377,1,0.0,924
2023GQ0019382,2,0.0,902
2023GQ0019412,1,0.0,999
2023GQ0019432,1,0.0,939
2023GQ0019437,2,0.0,902
2023GQ0019449,2,0.0,999
2023GQ0019455,2,0.0,999
2023GQ0019469,2,0.0,902
2023GQ0019490,1,0.0,999
2023GQ0019491,9,1200.0,210
2023GQ0019535,9,0.0,195
2023GQ0019560,1,0.0,32
2023GQ0019576,1,0.0,785
2023GQ0019616,1,0.0,999
2023GQ0019619,9,0.0,200
2023GQ0019647,1,0.0,32
2023GQ0019656,1,1200.0,210
2023GQ0019661,1,0.0,999
2023GQ0019680,1,0.0,924
2023GQ0019730,1,0.0,210
2023GQ0019734,2,0.0,902
2023GQ0019748,1,0.0,211
2023GQ0019762,1,0.0,210
2023GQ0019812,6,0.0,999
2023GQ0019820,2,0.0,553
2023GQ0019831,1,0.0,924
2023GQ0019834,1,1200.0,999
2023GQ0019854,9,0.0,995
2023GQ0019871,2,0.0,902
2023GQ0019873,1,1200.0,210
2023GQ0019916,3,0.0,919
2023GQ0019927,2,0.0,902
2023GQ0019932,1,0.0,924
2023GQ0019941,1,0.0,22
2023GQ0019970,2,0.0,902
2023GQ0019977,8,1200.0,210
2023GQ0019989,1,0.0,290
2023GQ0019990,1,0.0,999
2023GQ0020009,8,1200.0,210
2023GQ0020040,9,1200.0,210
2023GQ0020041,1,0.0,999
2023GQ0020067,1,0.0,22
2023GQ0020082,1,0.0,999
2023GQ0020094,2,0.0,999
2023GQ0020120,9,0.0,32
2023GQ0020130,2,0.0,999
2023GQ0020139,2,4500.0,599
2023GQ0020147,1,0.0,999
2023GQ0020169,9,1200.0,210
2023GQ0020207,1,0.0,32
2023GQ0020212,9,0.0,902
2023GQ0020215,1,0.0,999
2023GQ0020233,2,0.0,902
2023GQ0020239,6,1750.0,615
2023GQ0020262,1,0.0,999
2023GQ0020302,1,0.0,111
2023GQ0020312,1,0.0,939
2023GQ0020320,9,0.0,88
2023GQ0020343,2,0.0,999
2023GQ0020357,9,1200.0,211
2023GQ0020367,1,1200.0,999
2023GQ0020378,1,4500.0,402
2023GQ0020401,1,0.0,50
2023GQ0020408,1,0.0,999
2023GQ0020427,2,0.0,902
2023GQ0020429,1,0.0,996
2023GQ0020446,6,0.0,706
2023GQ0020451,1,4500.0,402
2023GQ0020467,1,0.0,22
2023GQ0020484,2,0.0,902
2023GQ0020490,1,0.0,111
2023GQ0020499,8,1200.0,211
2023GQ0020501,8,1200.0,210
2023GQ0020503,1,0.0,924
2023GQ0020522,1,1200.0,218
2023GQ0020536,2,0.0,900
2023GQ0020537,9,1200.0,902
2023GQ0020539,2,4500.0,576
2023GQ0020575,3,0.0,913
2023GQ0020587,1,0.0,22
2023GQ0020599,1,0.0,3
2023GQ0020614,2,1200.0,902
2023GQ0020624,1,0.0,999
2023GQ0020636,1,0.0,999
2023GQ0020645,6,0.0,999
2023GQ0020647,9,1360.0,795
2023GQ0020683,6,0.0,706
2023GQ0020697,1,1200.0,999
2023GQ0020709,1,0.0,195
2023GQ0020710,9,1200.0,210
2023GQ0020741,8,1200.0,211
2023GQ0020749,8,1200.0,210
2023GQ0020755,9,0.0,218
2023GQ0020772,1,0.0,999
2023GQ0020793,6,1970.0,706
2023GQ0020804,1,1200.0,210
2023GQ0020821,1,0.0,32
2023GQ0020828,1,0.0,210
2023GQ0020830,6,1360.0,680
2023GQ0020857,1,0.0,210
2023GQ0020865,6,2920.0,999
2023GQ0020873,2,0.0,902
2023GQ0020888,1,0.0,999
2023GQ0020911,1,0.0,999
2023GQ0020912,1,0.0,999
2023GQ0020915,2,0.0,902
2023GQ0020927,8,0.0,210
2023GQ0020931,2,0.0,902
2023GQ0020932,9,1200.0,261
2023GQ0020948,2,0.0,999
2023GQ0020955,2,0.0,999
2023GQ0020963,2,0.0,902
2023GQ0020983,1,0.0,999
2023GQ0021001,1,4500.0,402
2023GQ0021037,1,0.0,32
2023GQ0021068,9,1200.0,210
2023GQ0021130,1,0.0,50
2023GQ0021139,9,1200.0,261
2023GQ0021175,6,1765.0,615
2023GQ0021193,1,0.0,999
2023GQ0021203,9,1200.0,211
2023GQ0021286,2,0.0,902
2023GQ0021292,9,1200.0,234
2023GQ0021294,1,0.0,999
2023GQ0021312,9,0.0,50
2023GQ0021321,1,0.0,999
2023GQ0021332,9,0.0,902
2023GQ0021337,1,0.0,999
2023GQ0021381,8,1200.0,999
2023GQ0021410,1,0.0,32
2023GQ0021421,9,1200.0,210
2023GQ0021427,9,1200.0,290
2023GQ0021437,9,1200.0,999
2023GQ0021465,1,0.0,999
2023GQ0021487,2,0.0,999
2023GQ0021501,2,1200.0,290
2023GQ0021518,1,0.0,924
2023GQ0021545,1,0.0,210
2023GQ0021566,1,0.0,32
2023GQ0021575,1,0.0,924
2023GQ0021615,2,0.0,902
2023GQ0021654,6,1970.0,706
2023GQ0021672,2,0.0,553
2023GQ0021740,2,0.0,902
2023GQ0021753,1,0.0,939
2023GQ0021754,9,0.0,210
2023GQ0021768,2,0.0,999
2023GQ0021774,1,0.0,999
2023GQ0021791,9,1200.0,210
2023GQ0021802,2,0.0,902
2023GQ0021807,1,0.0,999
2023GQ0021813,1,0.0,999
2023GQ0021816,1,1200.0,210
2023GQ0021824,2,0.0,902
2023GQ0021831,2,0.0,588
2023GQ0021837,9,1200.0,211
2023GQ0021860,1,1200.0,999
2023GQ0021864,1,0.0,210
2023GQ0021865,2,0.0,902
2023GQ0021892,1,0.0,931
2023GQ0021896,9,0.0,308
2023GQ0021899,1,0.0,87
2023GQ0021903,9,4500.0,210
2023GQ0021921,9,1200.0,290
2023GQ0021945,1,0.0,924
2023GQ0021955,9,1200.0,210
2023GQ0021980,1,0.0,999
2023GQ0021981,9,0.0,88
2023GQ0021983,1,0.0,32
2023GQ0021990,1,0.0,999
2023GQ0022015,1,0.0,924
2023GQ0022033,1,0.0,924
2023GQ0022061,2,0.0,902
2023GQ0022075,1,0.0,51
2023GQ0022090,9,1200.0,210
2023GQ0022101,9,1200.0,210
2023GQ0022140,1,0.0,999
2023GQ0022175,1,1200.0,271
2023GQ0022179,9,0.0,782
2023GQ0022181,1,0.0,999
2023GQ0022191,9,0.0,200
2023GQ0022203,1,0.0,999
2023GQ0022216,1,0.0,32
2023GQ0022237,2,0.0,902
2023GQ0022238,2,0.0,902
2023GQ0022244,1,0.0,999
2023GQ0022248,1,0.0,996
2023GQ0022251,1,0.0,32
2023GQ0022281,1,0.0,22
2023GQ0022294,6,0.0,785
2023GQ0022308,1,1200.0,999
2023GQ0022333,1,0.0,924
2023GQ0022338,9,0.0,210
2023GQ0022341,2,6290.0,553
2023GQ0022371,8,0.0,219
2023GQ0022423,1,0.0,22
2023GQ0022429,8,1200.0,999
2023GQ0022439,1,0.0,999
2023GQ0022496,6,1450.0,615
2023GQ0022497,1,0.0,939
2023GQ0022509,2,0.0,902
2023GQ0022512,1,1200.0,235
2023GQ0022525,1,0.0,51
2023GQ0022539,1,0.0,218
2023GQ0022548,1,0.0,999
2023GQ0022552,1,0.0,924
2023GQ0022557,1,0.0,999
2023GQ0022575,2,0.0,999
2023GQ0022654,1,1200.0,999
2023GQ0022687,1,0.0,142
2023GQ0022738,9,0.0,939
2023GQ0022759,2,0.0,999
2023GQ0022776,1,0.0,939
2023GQ0022794,1,1200.0,999
2023GQ0022800,2,1200.0,902
2023GQ0022831,1,0.0,924
2023GQ0022843,1,1270.0,999
2023GQ0022846,2,0.0,902
2023GQ0022876,1,0.0,999
2023GQ0022885,9,1200.0,210
2023GQ0022891,1,0.0,195
2023GQ0022909,2,1025.0,598
2023GQ0022936,1,0.0,87
2023GQ0022940,2,0.0,902
2023GQ0022943,2,0.0,903
2023GQ0022953,1,1200.0,999
2023GQ0022960,8,1200.0,211
2023GQ0022986,6,0.0,706
2023GQ0023025,1,0.0,32
2023GQ0023030,2,0.0,903
2023GQ0023034,1,1200.0,999
2023GQ0023035,1,1200.0,999
2023GQ0023097,1,0.0,999
2023GQ0023101,1,0.0,999
2023GQ0023140,2,0.0,902
2023GQ0023144,1,0.0,999
2023GQ0023151,1,1200.0,271
2023GQ0023154,2,0.0,902
2023GQ0023159,2,6370.0,553
2023GQ0023161,1,0.0,32
2023GQ0023186,1,0.0,924
2023GQ0023194,1,0.0,939
2023GQ0023219,1,0.0,50
2023GQ0023228,1,0.0,50
2023GQ0023239,2,0.0,902
2023GQ0023260,6,0.0,720
2023GQ0023263,9,0.0,210
2023GQ0023279,2,0.0,902
2023GQ0023292,1,1200.0,210
2023GQ0023315,1,0.0,999
2023GQ0023320,1,0.0,999
2023GQ0023324,9,1200.0,210
2023GQ0023342,2,0.0,939
2023GQ0023343,2,0.0,902
2023GQ0023369,2,0.0,939
2023GQ0023380,1,0.0,924
2023GQ0023388,2,0.0,999
2023GQ0023393,1,0.0,931
2023GQ0023394,1,1200.0,999
2023GQ0023396,8,0.0,200
2023GQ0023403,1,0.0,999
2023GQ0023416,9,0.0,999
2023GQ0023420,1,0.0,32
2023GQ0023445,2,0.0,999
2023GQ0023462,1,1200.0,210
2023GQ0023480,8,1200.0,211
2023GQ0023488,8,1200.0,210
2023GQ0023491,1,0.0,50
2023GQ0023509,8,1200.0,999
2023GQ0023512,1,0.0,50
2023GQ0023513,9,1200.0,234
2023GQ0023522,9,0.0,903
2023GQ0023531,1,0.0,22
2023GQ0023546,1,0.0,50
2023GQ0023568,1,0.0,999
2023GQ0023570,6,1350.0,615
2023GQ0023572,5,1200.0,218
2023GQ0023578,1,1200.0,999
2023GQ0023579,9,1200.0,290
2023GQ0023593,1,0.0,32
2023GQ0023601,1,0.0,999
2023GQ0023602,2,0.0,553
2023GQ0023617,2,0.0,999
2023GQ0023624,9,0.0,903
2023GQ0023630,1,0.0,996
2023GQ0023638,2,0.0,902
2023GQ0023647,1,0.0,999
2023GQ0023680,9,0.0,902
2023GQ0023686,2,0.0,902
2023GQ0023738,1,0.0,999
2023GQ0023770,1,0.0,32
2023GQ0023776,9,0.0,210
2023GQ0023780,1,0.0,999
2023GQ0023824,1,0.0,924
2023GQ0023825,1,0.0,32
2023GQ0023837,1,0.0,999
2023GQ0023839,2,0.0,515
2023GQ0023849,1,0.0,924
2023GQ0023867,2,0.0,599
2023GQ0023874,1,0.0,32
2023GQ0023877,2,0.0,902
2023GQ0023882,1,0.0,32
2023GQ0023888,1,0.0,924
2023GQ0023921,1,0.0,142
2023GQ0023923,1,0.0,51
2023GQ0023933,2,0.0,999
2023GQ0023944,2,0.0,939
2023GQ0023948,2,6290.0,599
2023GQ0023964,2,0.0,900
2023GQ0023976,2,0.0,902
2023GQ0024007,8,1200.0,210
2023GQ0024017,6,1970.0,706
2023GQ0024027,2,0.0,902
2023GQ0024057,2,0.0,999
2023GQ0024070,1,0.0,50
2023GQ0024082,1,0.0,999
2023GQ0024086,1,1200.0,999
2023GQ0024093,1,0.0,999
2023GQ0024094,1,0.0,50
2023GQ0024101,1,0.0,939
2023GQ0024107,2,1200.0,261
2023GQ0024110,1,0.0,51
2023GQ0024138,1,0.0,999
2023GQ0024147,9,0.0,210
2023GQ0024153,1,0.0,51
2023GQ0024179,2,0.0,902
2023GQ0024184,2,0.0,902
2023GQ0024196,9,0.0,50
2023GQ0024201,1,0.0,51
2023GQ0024251,1,0.0,32
2023GQ0024254,9,1200.0,210
2023GQ0024258,2,0.0,902
2023GQ0024275,1,1200.0,290
2023GQ0024276,1,0.0,32
2023GQ0024292,1,0.0,999
2023GQ0024319,2,0.0,902
2023GQ0024325,2,0.0,902
2023GQ0024353,6,2770.0,730
2023GQ0024372,1,1200.0,999
2023GQ0024381,1,0.0,50
2023GQ0024388,9,1200.0,290
2023GQ0024433,9,0.0,50
2023GQ0024475,2,0.0,902
2023GQ0024479,1,1200.0,999
2023GQ0024481,9,0.0,999
2023GQ0024489,2,0.0,902
2023GQ0024515,9,0.0,32
2023GQ0024536,2,0.0,996
2023GQ0024538,1,0.0,32
2023GQ0024543,2,6290.0,553
2023GQ0024546,1,0.0,51
2023GQ0024560,1,0.0,999
2023GQ0024564,1,0.0,50
2023GQ0024566,1,4500.0,402
2023GQ0024615,1,0.0,50
2023GQ0024643,1,0.0,51
2023GQ0024658,9,0.0,920
2023GQ0024663,1,0.0,924
2023GQ0024664,9,1200.0,210
2023GQ0024665,1,0.0,996
2023GQ0024674,1,0.0,50
2023GQ0024710,2,0.0,902
2023GQ0024744,1,0.0,222
2023GQ0024754,9,0.0,32
2023GQ0024758,1,1200.0,210
2023GQ0024827,1,0.0,22
2023GQ0024847,8,1200.0,211
2023GQ0024868,1,1200.0,210
2023GQ0024895,8,1200.0,210
2023GQ0024897,6,2050.0,706
2023GQ0024899,1,0.0,999
2023GQ0024901,2,0.0,903
2023GQ0024906,1,0.0,999
2023GQ0024927,9,0.0,50
2023GQ0024946,1,0.0,999
2023GQ0024948,1,0.0,924
2023GQ0024992,2,0.0,902
2023GQ0025033,2,0.0,336
2023GQ0025068,1,0.0,999
2023GQ0025069,1,0.0,999
2023GQ0025113,9,1200.0,32
2023GQ0025138,2,0.0,999
2023GQ0025152,1,0.0,999
2023GQ0025168,1,0.0,51
2023GQ0025190,1,0.0,924
2023GQ0025193,1,0.0,939
2023GQ0025204,1,1200.0,999
2023GQ0025220,1,0.0,32
2023GQ0025232,2,0.0,999
2023GQ0025262,9,0.0,211
2023GQ0025271,6,1970.0,706
2023GQ0025274,1,0.0,924
2023GQ0025283,1,0.0,999
2023GQ0025305,1,0.0,999
2023GQ0025323,9,1200.0,210
2023GQ0025336,5,0.0,290
